Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-phuc-hoi-bao-ve-rang-e-buot-100g-96393.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-sensodyne-phuc-hoi-bao-ve-rang-e-buot-100g-1709173985_img_385x385_622873_fit_center.jpg,422204707,Kem Đánh Răng Sensodyne Phục Hồi & Bảo Vệ Răng Ê Buốt 100g,323,50,98.000 ₫,108.900 ₫,10.900 ₫,-10%,0.0,0,0,8851007199332,Sensodyne,Anh,,Tất cả,"
Kem Đánh Răng Sensodyne Repair & Protect Original 100g
Thành phần đầy đủ: 
Glycerin, PEG-8, Hydrated Silica, Calcium Sodium Phosphosilicate (NOVAMIN), Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Aroma, Titanium Dioxide, Carbomer, Sodium Saccharin, Sodium Fluoride, Limonene.
Kem Đánh Răng Sensodyne Repair & Protect Extra Fresh 100g
Thành phần đầy đủ: 
Glycerin, PEG-8, Hydrated Silica, Calcium Sodium Phosphosilicate (NOVAMIN), Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Aroma, Titanium Dioxide, Carbomer, Sodium Saccharin, Sodium Fluoride, Limonene ","






Chải răng 2 lần nhưng không quá 3 lần/ngày. Hạn chế nuốt. Nhổ ra sau khi chải răng.


Lưu ý về an toàn khi sử dụng: 


Luôn sử dụng theo hướng dẫn trên bao bì.


Để xa tầm tay trẻ em.


Không dùng cho trẻ dưới 12 tuổi trừ khi có ý kiến của bác sĩ hay nha sĩ.


Răng ê buốt có thể là dấu hiệu về vấn đề răng miệng khác cần được chăm sóc ngay. Tham vấn ý kiến của nha sĩ nếu tình trạng vẫn còn hay xấu hơn. Ngưng dùng khi bị kích ứng với sản phẩm.





 ",,,
https://hasaki.vn/san-pham/dau-ban-chai-dien-p-s-s100-pro-sach-sau-mau-den-2-cai-99821.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206712-1688029976_img_385x385_622873_fit_center.jpg,422206712,Đầu Bàn Chải Điện P/S S100 Pro Sạch Sâu Màu Đen 2 Cái,323,27,174.000 ₫,250.000 ₫,76.000 ₫,-30%,0.0,0,0,8934839127381,P/S,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","


Gắn đầu chải khớp với phần thân chải.


Đặt đầu chải nghiêng gốc 45 độ so với viền nướu và chọn chế độ chải.


Chải trong 2 phút. Sau mỗi 30 giây, bàn chải sẽ tạm ngừng rung để bạn di chuyển sang vị trí khác trong khoang miệng.

 ",,,
https://hasaki.vn/san-pham/tam-chi-ke-rang-jomi-disposable-flosser-80-chiec-97269.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tam-chi-ke-rang-jomi-disposable-flosser-80-chiec-1708317044_img_385x385_622873_fit_center.png,422205159,Tăm Chỉ Kẽ Răng Jomi Disposable Flosser 80 Chiếc,323,173,27.000 ₫,39.000 ₫,12.000 ₫,-31%,5.0,2,0,8938531758164,Jomi,Nhật Bản,Vietnam,Tất cả,"
Nhựa Hips, Polyester ","
Dùng các ngón tay giữ thân cây tăm, cho đầu tăm chỉ vào các kẽ răng, quay đầu tăm lại dùng đầu nhọn xỉa vào các kẽ răng để lấy thức ăn dư thừa. ",Ngày Và Đêm,,
https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-vi-bac-ha-the-mat-20ml-108142.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212355-1705647272_img_385x385_622873_fit_center.png,422212355,Xịt Thơm Miệng Loli And The Wolf Original Bạc Hà The Mát 20ml,323,44,99.000 ₫,169.000 ₫,70.000 ₫,-41%,5.0,2,1,8936220180029,Loli & The Wolf,Việt Nam,Vietnam,Tất cả,"
Bảng thành phần chi tiết: Aqua, alcohol, aspartame, honey, menthol, parfum, peg-40, hydrogenated castor oil, thymus vulgaris oil, cinnamomum cassia leaf oil. ","


Xịt trực tiếp vào khoang miệng từ 2-3 lần nhấn hoặc nhiều hơn theo nhu cầu.


Sử dụng trong các buổi hẹn hò, trước khi hôn để mang lại trải nghiệm thú vị.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-colgate-plus-shine-lam-sang-rang-100g-92447.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201961-1688024983_img_385x385_622873_fit_center.jpg,422201961,Kem Đánh Răng Colgate Sáng Răng Từ Tinh Thể Khoáng Trắng 100g,323,96,41.000 ₫,53.000 ₫,12.000 ₫,-23%,5.0,1,5,6920354814471,Colgate,Mỹ,China,Tất cả,"
1. Kem Đánh Răng Colgate Optic White Exfoliating Mineral 100g
Water, Hydrated Silica, Sorbitol, Glycerin, PEG-12, Pentasodium Triphosphate, Tetrapotassium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Polyethylene, Cocamidopropyl Betaine, Xanthan Gum, Sodium Saccharin, Sodium Hydroxide, Sodium Fluoride, CI 77891, CI 42090
2. Kem Đánh Răng Colgate Optic White Enzyme Plus Mineral 100g
Water, Propylene Glycol, Calcium Pyrophosphate, PVP, PEG/PPG-116/66 Copolymer, PEG-12, Glycerin, Flavor, Hydrogen Peroxide, Sodium Lauryl Sulfate, Silica, Tetrasodium Pyrophosphate, Sodium Saccharin, Disodium Pyrophosphate, Sucralose, Phosphoric Acid, BHT
3. Kem Đánh Răng Colgate Optic White Volcanic Mineral 100g
Water, Sorbitol, Hydrated Silica, PEG-12, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Potassium Hydroxide, Tetrasodium Pyrophosphate, Phosphoric Acid, Cocamidopropyl Betaine, Xanthan Gum, Sodium Saccharin, Benzyl Alcohol, Sodium Fluoride, Charcoal Powder, Volcanic Soil, Mica, CI 77891, CI 77492, CI 12085 ","
1. Chải răng thật kĩ ít nhất 2 lần mỗi ngày hoặc theo hướng dẫn của nha sĩ.
2. Dùng ít nhất 1g kem đánh răng mỗi lần.
3. Trẻ dưới 6 tuổi chỉ nên dùng lượng kem nhỏ bằng hạt đậu, có sự hướng dẫn của người lớn để tránh nuốt.
4. Súc miệng với nước súc miệng Colgate Plax sau khi chải răng.
** Nên kết hợp với bàn chải đánh răng Colgate và nước súc miệng Colgate Plax để bảo vệ răng miệng toàn diện hơn.
** Lưu ý: Trong trường hợp trẻ đang hấp thụ Flouride từ các nguồn khác nên tư vấn nha sĩ bác sĩ. ",,,
https://hasaki.vn/san-pham/dau-ban-chai-dien-p-s-s100-pro-sang-rang-tu-nhien-2-cai-99817.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206714-1688030025_img_385x385_622873_fit_center.jpg,422206714,Đầu Bàn Chải Điện P/S S100 Pro Sáng Răng Tự Nhiên 2 Cái,323,21,187.000 ₫,250.000 ₫,63.000 ₫,-25%,0.0,0,0,8934839127404,P/S,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","


Gắn đầu chải khớp với phần thân chải.


Đặt đầu chải nghiêng gốc 45 độ so với viền nướu và chọn chế độ chải.


Chải trong 2 phút. Sau mỗi 30 giây, bàn chải sẽ tạm ngừng rung để bạn di chuyển sang vị trí khác trong khoang miệng.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-fresh-mint-bac-ha-the-mat-160g-96381.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-sensodyne-fresh-mint-bac-ha-the-mat-160g-1709174474_img_385x385_622873_fit_center.jpg,422204701,Kem Đánh Răng Sensodyne Fresh Mint Bạc Hà The Mát 160g,323,45,82.000 ₫,95.000 ₫,13.000 ₫,-14%,3.7,3,3,8992695705167,Sensodyne,Anh,,Tất cả,"
1. Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 42090, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
2. Kem Đánh Răng Sensodyne Fresh Mint Bạc Hà The Mát
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Glycerin, Cocamidopropyl Betaine, Flavour, Xanthan gum, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide,Sucralose.
3. Kem Đánh Răng Sensodyne Multi Care Bảo Vệ Toàn Diện
Thành phần đầy đủ:
Nước, Sorbitol, Hydrated Silica, Cocamidopropyl Betaine, Flavour, Zinc Citrate, Xanthan Gum, CI 77891, Sodium Hydroxide, Sodium Fluoride, Sodium Saccharin, Sucralose.
4. Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng
Thành phần đầy đủ:
Nước, Hydrated Silica, Sorbitol, Glycerin, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Flavour, PEG-6, CI 77891, Sodium Saccharin, Sodium Fluoride, Sodium Hydroxide, Xanthan Gum ","



Đánh răng 2 lần nhưng không quá 3 lần/ngày. 


Hạn chế nuốt phải.


Nhổ ra sau khi đánh xong.



Lưu ý an toàn khi sử dụng:


Răng ê buốt có thể là dấu hiệu của vấn đề răng miệng khác cần được chăm sóc ngay. Tham vấn ý kiến của nha sĩ nếu tình trạng vẫn còn hoặc xấu hơn.


Tránh xa tầm với trẻ em. Không dùng cho trẻ em dưới 12 tuổi trừ khi có ý kiến của bác sĩ hay nha sĩ.


Ngưng dùng khi bị kích ứng với sản phẩm.


Nếu bị sưng mặt hay miệng, cần đi gặp bác sĩ hay nha sĩ sớm nhất có thể.


Sản phẩm có chứa Natri Fluorid.

 ",,,
https://hasaki.vn/san-pham/tam-chi-ke-rang-okamura-dp-afp-goi-90-cay-122380.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tam-chi-ke-rang-okamura-dp-afp-goi-90-cay_THFxTGfJnzb5fkUn_img_385x385_622873_fit_center.png,422220096,Tăm Chỉ Kẽ Răng Okamura DP-AFP Gói 90 Cây,323,116,29.000 ₫,33.000 ₫,4.000 ₫,-12%,0.0,0,0,4983435734909,Okamura,Nhật Bản,,Tất cả,"
Nhựa HIPS chính phẩm, sợi tơ POLYESTER ","


Dùng các ngón tay giữ thân cây tăm, cho đầu chỉ vào các kẽ răng. 


Quay đầu tăm lại dùng đầu nhọn xỉa vào kẽ răng để lấy thức ăn dư thừa.


LƯU Ý:


Chỉ nên dùng cho người lớn và trẻ em trên 12 tuổi.


Tránh xa tầm tay trẻ em.


Đọc kỹ hướng dẫn trước khi dùng.


Trong điều kiện bình thường, cách tiếp xúc với hóa chất.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-perioe-lam-trang-rang-hoi-tho-thom-mat-185g-109200.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213266-1689654863_img_385x385_622873_fit_center.jpg,422213266,"Kem Đánh Răng Perioe Làm Trắng Răng, Hơi Thở Thơm Mát 185g",323,179,18.000 ₫,28.000 ₫,10.000 ₫,-36%,0.0,0,1,8801051064070,Perioe,Hàn Quốc,Korea,Tất cả,"
Calcium Carbonate,Water,Sorbitol,Glycerin,Hydrated Silica,Sodium lauryl sulfate,Flavor (Aroma),Sodium Nonofluorophosphate,Cellulose gum,Sorbitan oleate,Sodium saccharin,Zinc Acetate,Disodium Pyrophosphate,Xylitol. ","

Luôn sử dụng theo hướng dẫn trên bao bì
Nên chải răng sau bữa ăn hoặc ít nhất 2 lần/ngày hoặc theo hướng dẫn của bác sĩ/ nha sĩ.

Lưu ý: Trẻ em dưới 6 tuổi chỉ sử dụng một lượng nhỏ bằng hạt đậu dưới sự giám sát của người lớn cho đến khi trẻ có thói quen tốt. Trẻ em dưới 2 tuổi: cần hỏi ý kiến của bác sỹ hoặc nha sĩ. ",,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-propolinse-sakura-chiet-xuat-hoa-anh-dao-600ml-91937.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-suc-mieng-propolinse-sakura-chiet-xuat-hoa-anh-dao-600ml-1714376307_img_385x385_622873_fit_center.jpg,422201740,Nước Súc Miệng Propolinse Sakura Từ Hoa Anh Đào 600ml,323,19,168.000 ₫,250.000 ₫,82.000 ₫,-33%,4.7,26,29,4966680246977,Propolinse,Nhật Bản,Japan,Tất cả,"
1. Nước Súc Miệng Propolinse Pure Chiết Xuất Sáp Ong 600ml
Thành phần đầy đủ:
Water, Glycerin (Wetting Agent), Peg-60 Hydrogenated Castor Oil (Solubilizer), Propolis Extract, Tea Leaf Extract, Xylitol, Menthol, Saccharin Na (Flavor), Citric Acid, Citric Acid Na, Malic Acid (Ph) Regulator), Caramel (Colorant), Sodium Benzoate (Preservative), Fragrance
2. Nước Súc Miệng Propolinse Fresh Cho Người Hút Thuốc Lá 600ml
Thành phần đầy đủ:
Water, Ethanol (Solvent), Glycerin (Wetting Agent), Peg-60 Hydrogenated Castor Oil (Solubilizer), Propolis Extract, Tea Leaf Extract, Eucalyptus, Otane Carrot Root Extract, Sap Bark / Sap Extract, Xylitol, Menthol, Saccharin Na (Flavoring Agent), Citric Acid, Na Citrate, Malic Acid (Ph Adjuster), Caramel (Coloring Agent), Methylparaben (Preservative), Fragrance
3. Nước Súc Miệng Propolinse Sakura Chiết Xuất Hoa Anh Đào 600ml
Thành phần đầy đủ:
Water, Glycerin (Wetting Agent), Peg-60 Hydrogenated Castor Oil (Solubilizer), Propolis Extract, Tea Leaf Extract, Yamazakura Flower Extract, Xylitol, Menthol, Saccharin Na (Flavoring Agent), Citric Acid, Citrate Na Acid / Malic Acid (Ph Adjuster), Caramel (Colorant), Na Benzoate (Preservative), Fragrance
4. Nước Súc Miệng Propolinse Dental Whitening Sáng Răng 600ml
Thành phần đầy đủ:
Water, Glycerin (Wetting Agent), Ethanol (Solvent), Peg-60 Hydrogenated Castor Oil (Solubilizer), Sodium Hydrogen Carbonate (Cleaning Agent), Phytic Acid (Cleaning Aid), Propolis Extract, Xylitol, Mentor, Saccharin Na (Flavoring Agent), Methylparaben, Cetylpyridinium Chloride (Preservative), Fragrance
5. Nước Súc Miệng Propolinse Green Tea Từ Trà Xanh 600ml
Thành phần đầy đủ:
Water, Glycerin (Wetting Agent), Ethanol (Solvent), Peg-60 Hydrogenated Castor Oil (Solubilizer), Cha Leaf Extract, Propolis Extract, Xylitol, Mentor / Saccharin Na (Flavoring Agent), Citric Acid / Na Citrate / Malic Acid (Ph Adjuster), Caramel (Coloring Agent), Methylparaben (Preservative), Fragrance ","


Lấy 1 lượng súc miệng vừa đủ ngâm khoảng 20-30 giây. 


Không được nuốt nước súc miệng. 


Mỗi ngày nên dùng 1-2 lần.

 ",Vị Cay,,
https://hasaki.vn/san-pham/kem-danh-rang-bamboo-salt-huong-hoa-bac-ha-sang-rang-100g-96705.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-danh-rang-bamboo-salt-huong-hoa-bac-ha-sang-rang-100g_oEpGLynBJntfrNN9_img_385x385_622873_fit_center.png,422204802,Kem Đánh Răng Bamboo Salt Muối Hồng Himalaya Sáng Răng 100g,323,56,54.000 ₫,65.000 ₫,11.000 ₫,-17%,4.8,10,3,8801051027969,Bamboo Salt,Hàn Quốc,Korea,Tất cả,"
Muối hồng Himalaya quý hiếm và muối tre. ","


Luôn sử dụng theo hướng dẫn trên bao bì.


Nên chải răng sau bữa ăn hoặc ít nhất 2 lần/ngày hoặc theo hướng dẫn của bác sĩ/nha sĩ.


Trẻ em dưới 6 tuổi chỉ sử dụng một lượng nhỏ bằng hạt đậu dưới sự giám sát của người lớn cho đến khi trẻ có thói quen tốt. 


Trẻ em dưới 2 tuổi: cần hỏi ý kiến của bác sĩ/nha sĩ.


Đậy nắp ống kem sau khi sử dụng.


Bảo quản nơi khô ráo, thoáng mát, tránh nhiệt độ cao.

 ",,,
https://hasaki.vn/san-pham/bo-doi-ban-chai-danh-rang-colgate-tao-bot-sieu-min-92429.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201955-1688026585_img_385x385_622873_fit_center.jpg,422201955,Bộ 2 Bàn Chải Đánh Răng Colgate Tạo Bọt Kem Siêu Mịn (Màu Ngẫu Nhiên),323,36,84.000 ₫,99.000 ₫,15.000 ₫,-15%,4.3,3,0,8850006932827,Colgate,Mỹ,,Tất cả,"
Nội dung đang được cập nhật ","


Hướng dẫn sử dụng bàn chải Colgate:


Rửa sạch bàn chải trước lần đầu tiên và sau mỗi lần dùng.


Làm ướt phần lông bàn chải, lấy một lượng kem đánh răng vừa đủ và lần lượt chải sạch từng vùng răng, sau đó súc miệng với nước và nước súc miệng.


Nên đánh răng trong vòng 2 phút.


Rửa sạch bàn chải sau khi sử dụng.


Thay bàn chải Colgate 3 tháng 1 lần hoặc khi đầu lông bị tưa và có nguy cơ nhiễm khuẩn.


Hướng dẫn chải răng đúng cách với bàn chải Colgate:


Chải mặt ngoài: Đặt bàn chải nghiêng 45 độ, rung nhẹ và chải lên xuống theo hướng.


Chải mặt trong: tương tự mặt ngoài.


Chải mặt nhai: Chải theo chiều tới lui.


Chải mặt trong răng cửa: Đặt bàn chải Colgate theo chiều đứng, rung nhẹ và chải về phía cằm.


Chải mặt lưỡi: đừng quên chải mặt lưỡi của bạn.


** Nên kết hợp bàn chải Colgate với kem đánh răng Colgate và nước súc miệng Colgate Plax để bảo vệ răng miệng toàn diện hơn.

 ",,,
https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-vi-dua-hau-lanh-20ml-108144.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212356-1705646350_img_385x385_622873_fit_center.png,422212356,Xịt Thơm Miệng Loli And The Wolf Vị Dưa Hấu Lạnh 20ml,323,23,129.000 ₫,169.000 ₫,40.000 ₫,-24%,5.0,2,1,8936220180050,Loli & The Wolf,Việt Nam,,Tất cả,"
Bảng thành phần chi tiết: Aqua, alcohol, aspartame, honey, menthol, parfum, peg-40, hydrogenated castor oil, thymus vulgaris oil, cinnamomum cassia leaf oil. ","


Xịt trực tiếp vào khoang miệng từ 2-3 lần nhấn hoặc nhiều hơn theo nhu cầu.


Sử dụng trong các buổi hẹn hò, trước khi hôn để mang lại trải nghiệm thú vị.

 ",,,
https://hasaki.vn/san-pham/combo-2-bot-lam-trang-rang-eucryl-huong-bac-ha-50g-115083.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216678-1700714066_img_385x385_622873_fit_center.jpg,422216678,Combo 2 Bột Làm Trắng Răng Eucryl Hương Bạc Hà 50g,323,35,84.000 ₫,150.000 ₫,66.000 ₫,-44%,4.5,14,33,,Eucryl,Anh,United Kingdom,Tất cả,"
Aqua, Sodium Lauryl Sulfate, Flavour, Sodium Saccharin, Aluminium Hydroxide, Cl 19140, CI 42090.  ","
- Làm ướt bàn chải sau đó vẩy bớt nước.
- Nhúng đầu bàn chải vào bột.
- Chải răng theo cách nha sĩ hướng dẫn từ 2-3 phút.
- Súc miệng lại với nước sạch.
Lưu ý:
- Sử dụng từ 1-2 lần/tuần kết hợp với kem đánh răng thông thường để loại bỏ các mảng bám cứng đầu trên răng.
- Tránh dùng cho răng đang bị sâu, viêm nướu, người đang mắc các chứng bệnh về khoang miệng như zona, nhiệt miệng...
- Ngừng sử dụng nếu bị kích thích hoặc mẩn đỏ. 
- Luôn đậy nắp và ấn mạnh để đóng lại sau khi sử dụng để đảm bảo chất lượng sản phẩm. 
- Không dùng bột làm trắng răng EUCRYL cho trẻ em. ",,,
https://hasaki.vn/san-pham/ban-chai-danh-rang-sensodyne-deep-clean-soft-sach-sau-3-cay-96403.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204712-1687767997_img_385x385_622873_fit_center.jpg,422204712,[Mua 2 Tặng 1] Bàn Chải Đánh Răng Sensodyne Làm Sạch Sâu Kẽ Răng,323,34,85.000 ₫,87.000 ₫,2.000 ₫,-2%,3.0,1,0,9556019302846,Sensodyne,Anh,China,Tất cả,"
PP, SEBS, PBT, sợi đồng thau ","


Chải răng theo hướng dẫn của nha sĩ




Giữ bàn chải nơi khô ráo 


Khuyến cáo thay bàn chải đánh răng sau mỗi 3 tháng

 ",,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-cham-soc-toan-dien-khong-cay-750ml-115067.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216671-1700710462_img_385x385_622873_fit_center.png,422216671,Nước Súc Miệng Listerine Chăm Sóc Toàn Diện Không Cay 750ml,323,20,141.000 ₫,187.000 ₫,46.000 ₫,-25%,4.0,1,1,4801010217404,Listerine,Mỹ,,Tất cả,"
Water, Alcohol (Ethyl Alcohol), Sorbitol, Poloxamer 407, Benzoic Acid, Flavor, Eucalyptol, Zinc Chloride, Sodium Saccharin, Thymol, Methyl Salicylate, Menthol, Sodium Fluoride, Sodium Benzoate, Sucralose, Propylene Glycol, Ci 16035 (Red 40), Cl 42090 (Blue 1) ","


Sử dụng 2 lần mỗi ngày sau khi đánh răng.


Súc miệng với 20ml Listerine trong 30 giây rồi nhổ đi. Không được nuốt.

 ",Vị Không Cay,,
https://hasaki.vn/san-pham/dau-ban-chai-dien-p-s-s100-pro-sach-sau-mau-trang-2-cai-99819.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206713-1688030006_img_385x385_622873_fit_center.jpg,422206713,Đầu Bàn Chải Điện P/S S100 Pro Sạch Sâu Màu Trắng 2 Cái,323,15,186.000 ₫,250.000 ₫,64.000 ₫,-26%,0.0,0,0,8934839127398,P/S,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","


Gắn đầu chải khớp với phần thân chải.


Đặt đầu chải nghiêng gốc 45 độ so với viền nướu và chọn chế độ chải.


Chải trong 2 phút. Sau mỗi 30 giây, bàn chải sẽ tạm ngừng rung để bạn di chuyển sang vị trí khác trong khoang miệng.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-bamboo-salt-lam-sang-rang-dang-voi-285g-92359.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-danh-rang-bamboo-salt-lam-sang-rang-dang-voi-285g_x5dApsG77dfWgZiz_img_385x385_622873_fit_center.png,422202144,Kem Đánh Răng Bamboo Salt Muối Hồng Himalaya Sáng Răng 285g,323,27,99.000 ₫,199.000 ₫,100.000 ₫,-50%,0.0,0,1,8801051027952,Bamboo Salt,Hàn Quốc,Korea,Tất cả,"
Muối Hồng Himalaya Tinh Khiết, Tinh chất Muối Tre, Bột Ngọc Trai ","


Luôn sử dụng theo hướng dẫn trên bao bì.


Nên chải răng sau bữa ăn hoặc ít nhất 2 lần/ngày hoặc theo hướng dẫn của bác sĩ/nha sĩ.


Trẻ em dưới 6 tuổi chỉ sử dụng một lượng nhỏ bằng hạt đậu dưới sự giám sát của người lớn cho đến khi trẻ có thói quen tốt. 


Trẻ em dưới 2 tuổi: cần hỏi ý kiến của bác sĩ/nha sĩ.


Đậy nắp ống kem sau khi sử dụng.


Bảo quản nơi khô ráo, thoáng mát, tránh nhiệt độ cao.

 ",,,
